asin,title,imgUrl,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth
B06ZZG2F2N,"Auto Ranging Digital Multimeter TRMS 6000 with Battery Alligator Clips Test Leads AC/DC Voltage/Account,Voltage Alert, Amp/Ohm/Volt Multi Tester/Diode",https://m.media-amazon.com/images/I/61R8xPb4r5L._AC_UL320_.jpg,https://www.amazon.com/dp/B06ZZG2F2N,4.5,1857,20.89,29.99,17,False,100
B01N7FJ212,Lewo Wooden Educational Toddler Toys for 3 4 5 Year Old Boys Girls Preschool Shape Color Recognition Sorting & Stacking Shapes Sorter Geometric Blocks for Kids,https://m.media-amazon.com/images/I/71SaM7NFjjL._AC_UL320_.jpg,https://www.amazon.com/dp/B01N7FJ212,4.6,1757,13.99,0.0,230,False,0
B08CVTTNN4,"LG UltraFine UHD 27-Inch 4K UHD 2160p Computer Monitor 27UN850-W, IPS with VESA DisplayHDR 400, AMD FreeSync, and USB-C, White,Silver",https://m.media-amazon.com/images/I/81mkgkqOpiL._AC_UL320_.jpg,https://www.amazon.com/dp/B08CVTTNN4,4.5,1857,361.69,379.99,56,False,0
B098DMTJ11,"Stud Earrings, Red Ladybug Black Spots 18K Gold Plated 925 Sterling Silver Post Rose Flower Stud Earrings for Women and Girl",https://m.media-amazon.com/images/I/61ONCRFrECL._AC_UL320_.jpg,https://www.amazon.com/dp/B098DMTJ11,4.3,2057,12.98,0.0,95,False,100
B08T961C94,"MelodySusie 300 Pcs Professional Sanding Bands with Mandrel for Nail Drill, 80 Coarse, 120 Medium, 180 Fine Grit EFile Sand Piece Nail Drill Bits Set for Acrylic Nails Manicures and Pedicures",https://m.media-amazon.com/images/I/81yABzITANL._AC_UL320_.jpg,https://www.amazon.com/dp/B08T961C94,4.7,1657,8.99,0.0,51,False,100
B07NT2RYG3,USA Photo Map - 50 States Travel Map - 24 x 36 in - Printed on Flexible Vinyl - Rewritable Double Layer Map of United States - Includes Secure Photo Maker - Unframed - Gray,https://m.media-amazon.com/images/I/81iNPRNcIJL._AC_UL320_.jpg,https://www.amazon.com/dp/B07NT2RYG3,4.6,1757,48.99,0.0,165,False,200
B00029JMW6,"Bully CR-132 Chrome Plated Metal Universal Fit Truck Chevrolet Logo Hitch Cover Fits 1.25"" and 2"" Hitch Receivers for Trucks from Chevy (Chevrolet), Ford, Toyota, GMC, Dodge RAM, Jeep",https://m.media-amazon.com/images/I/71JgLoNvEAL._AC_UL320_.jpg,https://www.amazon.com/dp/B00029JMW6,4.6,1757,33.88,36.43,24,False,50
B07PSN84SB,RC280 Replaced Remote Control fit for TCL Roku Smart TV 55S421 70S42 50S421 32S321 55S421 43S421 65S421 32D2900 32S301 55D2900U 55S401 65D2930U 65S401 65S4 55S535 50S535 65S535,https://m.media-amazon.com/images/I/61iZx9L+XoL._AC_UL320_.jpg,https://www.amazon.com/dp/B07PSN84SB,4.6,1756,6.97,0.0,69,False,0
B094JD7T7V,"Sovol 3D Stainless Steel Funnel, Resin Funnel Filter Cup for SLA/DLP/LCD Resin 3D Printer UV Resin, Double-Strainer Filter for 3D Printing Liquid",https://m.media-amazon.com/images/I/61r3uEP6CFL._AC_UL320_.jpg,https://www.amazon.com/dp/B094JD7T7V,4.7,1656,9.99,0.0,157,False,1000
B017NT1U6S,"Boys' Toddler Thomas The Tank Engine Potty Training Pants, Multipack",https://m.media-amazon.com/images/I/91r7AFE25FL._AC_UL320_.jpg,https://www.amazon.com/dp/B017NT1U6S,4.7,1656,12.13,15.0,84,False,50
B0009G0HUS,Jatai Feather Styling Razor Replacement Blades,https://m.media-amazon.com/images/I/61FKfpWLvwL._AC_UL320_.jpg,https://www.amazon.com/dp/B0009G0HUS,4.8,1556,11.7,19.99,53,False,900
B01GKPH092,"TORCHSTAR A19 LED Light Bulbs 60W Equivalent, UL Listed, 5000K Daylight, 9W, 820lm, Flicker Free, Non-Dimmable, Frosted Glass, E26 Standard Base LED Bulb for Ceiling Fan, Lamp, 15,000hrs, Pack of 6",https://m.media-amazon.com/images/I/61f6r+dFkyL._AC_UL320_.jpg,https://www.amazon.com/dp/B01GKPH092,4.5,1856,12.99,14.99,206,False,0
B07CM7NYCB,"OMT M14x1.5 Lug Nuts Black with Spline Tuner, XL 2 inches Length with Cone Seat, Compatible with Ford F250 F350 Super Duty, Chevy Silverado 1500 2500HD and GMC Sierra, Set of 32",https://m.media-amazon.com/images/I/61uJ4I1OoKL._AC_UL320_.jpg,https://www.amazon.com/dp/B07CM7NYCB,4.5,1856,29.99,0.0,16,False,300
B00VDPNSIM,EIP Original Nikola Tesla Positive Energy Purple Disk,https://m.media-amazon.com/images/I/31M8D6cv-8L._AC_UL320_.jpg,https://www.amazon.com/dp/B00VDPNSIM,4.2,2156,32.93,0.0,128,False,200
B0006M6Y8O,"Klein Tools J2000-48 Pliers, Diagonal Cutting Pliers with Angled Head, Heavy-Duty to Cut ACSR, Screws, Nails, and most Hardened Wire, 8-Inch",https://m.media-amazon.com/images/I/41ZnJLE+YFL._AC_UL320_.jpg,https://www.amazon.com/dp/B0006M6Y8O,4.8,1556,39.99,47.28,17,False,300
B01JYQTOIY,"OMT M14x1.5 Wheel Lug Nuts 32 Pack, Chrome Lug Nuts 2 inches Tall Spline Drive Cone Seat with Socket Compatible with Ford F250 F350 Super Duty, Chevy Silverado 1500 2500HD and GMC Sierra",https://m.media-amazon.com/images/I/71EiO2RPnAL._AC_UL320_.jpg,https://www.amazon.com/dp/B01JYQTOIY,4.5,1856,29.99,0.0,17,False,200
B01MCQ5VO1,"PORTER-CABLE 20V MAX* Impact Wrench, 1/2-Inch, Tool Only (PCC740B)",https://m.media-amazon.com/images/I/71bKhwRm5jS._AC_UL320_.jpg,https://www.amazon.com/dp/B01MCQ5VO1,4.7,1656,124.99,0.0,17,False,50
B08BV36NX7,Callus Remover Gel + Foot Scrubber Kit - Pedicure Tools for Dry Cracked Heels,https://m.media-amazon.com/images/I/71s9qMWN7EL._AC_UL320_.jpg,https://www.amazon.com/dp/B08BV36NX7,4.3,2056,25.95,30.92,51,False,700
B07HMMTJYB,"Glass Cuticle Pusher by GLADZY - Manicure Stick Professional Nail Care Set, Precision Filing Cuticle Remover, Etched Surface Never Wears Out, Genuine Czech Quality",https://m.media-amazon.com/images/I/81-ZortzJGL._AC_UL320_.jpg,https://www.amazon.com/dp/B07HMMTJYB,4.7,1656,8.99,9.99,51,False,50
B07DVNWNDH,LeeKooLuu Wireless Backup Camera 5 Inch Rear View Monitor Kit HD 1080P Bluetooth Reverse Cameras for Truck Car Van Camper Two Channels Waterproof Night Vision DIY Parking Guide Lines LK2,https://m.media-amazon.com/images/I/71v-lOViBoL._AC_UL320_.jpg,https://www.amazon.com/dp/B07DVNWNDH,4.3,2056,89.99,119.99,24,False,0
B0BLCKGZHJ,"Bamodi Freestanding Towel Rack for Bathroom Floor - Practical Bath Towel Rack Holder Stand for Bathroom, Kitchen, Room - Easy to Assemble, with Offset Rails for Drying - Black Steel Finish",https://m.media-amazon.com/images/I/61YV5eIIRmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BLCKGZHJ,4.5,1856,27.99,32.99,166,False,0
B07VGTGCL3,"CatGuru Food Table for Cat Bowl, Non Slip Pet Feeding Station for Cat Food Bowls, Raised Stand for Food and Water Cat Bowls, Elevated Cat Feeder, Stress Free Pet Dish Stand (Marshnallow)",https://m.media-amazon.com/images/I/51uCRroRRzL._AC_UL320_.jpg,https://www.amazon.com/dp/B07VGTGCL3,4.8,1556,15.99,29.99,179,False,400
B07176BCFZ,Women's Premium Crystal Accented Watch and Bracelet Set,https://m.media-amazon.com/images/I/81eOYlNyjAL._AC_UL320_.jpg,https://www.amazon.com/dp/B07176BCFZ,4.5,1856,0.0,0.0,121,False,0
B09GLLS2TM,Men's Dress Shoes Formal Cap Toe Oxford Dress Shoes for Men Comfortable,https://m.media-amazon.com/images/I/719wijymXGL._AC_UL320_.jpg,https://www.amazon.com/dp/B09GLLS2TM,4.4,1956,29.99,49.99,114,False,100
B07FB94T1K,"DUKABEL RCA to 3.5mm, 3.5mm to RCA Cable 2-Male RCA to AUX Cable Braided 1/8 to RCA Stereo Cable RCA Cable [24k Gold-Plated & Double-Shielded] -Top Series(4ft/1.2m)",https://m.media-amazon.com/images/I/61VPyfPu8QL._AC_UL320_.jpg,https://www.amazon.com/dp/B07FB94T1K,4.7,1655,7.99,0.0,69,False,0
B08TQ694J1,"STAR WARS Galaxy of Adventures The Mandalorian 5-Inch-Scale Figure 2 Pack with Fun Blaster Accessories, Toys for Kids Ages 4 and Up (Amazon Exclusive)",https://m.media-amazon.com/images/I/71w7LIkykLS._AC_UL320_.jpg,https://www.amazon.com/dp/B08TQ694J1,4.7,1655,22.99,0.0,270,False,100
B000IAWLBS,"Neiko 20709A Heavy Duty Auto Body Hammer and Dolly Kit, 7 Piece",https://m.media-amazon.com/images/I/71RMlhWjTVL._AC_UL320_.jpg,https://www.amazon.com/dp/B000IAWLBS,4.4,1955,38.97,0.0,17,False,300
B09V6GWT9Z,Transparent Clear Acrylic Square jelly Evening Bag for Women,https://m.media-amazon.com/images/I/71bbgAYtlYL._AC_UL320_.jpg,https://www.amazon.com/dp/B09V6GWT9Z,4.5,1855,17.99,0.0,118,False,50
B09QKFM489,Wisdompark LED Nail Lamp 220W for Gel Nails Fast Curing Dryer with 57pcs Lamp Beads 4 Timers Professional UV Light for Home Salon Nail Art Tools White,https://m.media-amazon.com/images/I/617RzvgKP3L._AC_UL320_.jpg,https://www.amazon.com/dp/B09QKFM489,4.4,1955,22.99,29.99,51,False,3000
B01LWLC1X2,Professional Cuticle Pusher and Spoon Nail Cleaner | Dual Sided Stainless Steel Pusher and Nail Cleaner | For Nail And Cuticle Care | by Sterling Beauty Tools,https://m.media-amazon.com/images/I/61ewShNwYTL._AC_UL320_.jpg,https://www.amazon.com/dp/B01LWLC1X2,4.7,1655,7.99,9.99,51,False,200
B08HXRZDV6,"COCOBOO 6 Pack 36ft Eucalyptus Garland Artificial Greenery Boxwood Garland, Faux Vines Fake Hanging Plants for Wedding Table Arch Wall Decor (Dark Green)",https://m.media-amazon.com/images/I/81jblKYAMpL._AC_UL320_.jpg,https://www.amazon.com/dp/B08HXRZDV6,4.5,1855,26.99,35.99,165,False,200
B007ZUGCL4,"stila Stay All Day® Liquid Lipstick, 0.10 fl. oz.",https://m.media-amazon.com/images/I/613F3oEd8lL._AC_UL320_.jpg,https://www.amazon.com/dp/B007ZUGCL4,4.5,1855,12.0,24.0,48,False,500
B00JV52PQ2,"Fun Express Superhero Roll Stickers (100 Stickers) Stationery, Party Favors, Decorations, Arts & Crafts Supplies",https://m.media-amazon.com/images/I/81KO9132B-L._AC_UL320_.jpg,https://www.amazon.com/dp/B00JV52PQ2,4.5,1855,5.99,0.0,219,False,50
B0BNZZQZN2,"Amazon Basics Cosmetic Foam Wedges For Makeup, 32 Count",https://m.media-amazon.com/images/I/61ta-pGDYqL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BNZZQZN2,4.4,1955,3.67,0.0,50,False,6000
B08T682TCT,"Paw Patrol, Marshall’s Deluxe Movie Transforming Fire Truck Toy Car with Collectible Action Figure, Kids Toys for Ages 3 and up",https://m.media-amazon.com/images/I/7177h4ACBHL._AC_UL320_.jpg,https://www.amazon.com/dp/B08T682TCT,4.8,1555,18.54,0.0,270,False,300
B00GTZQ900,DoTerra DigestZen Essential Oil Digestive Blend Softgels - 60 ct,https://m.media-amazon.com/images/I/61U9aYc0gYL._AC_UL320_.jpg,https://www.amazon.com/dp/B00GTZQ900,4.6,1755,32.67,0.0,128,False,600
B01N361SZ9,"Purina Tidy Cats Breeze Litter Pellets Refill Pouch, Made for Multiple Cats, Anti-Tracking Pellets for Breeze Litter System, 3.5 LB Refill Pouch (Pack of 4)",https://m.media-amazon.com/images/I/813pLf1DR7L._AC_UL320_.jpg,https://www.amazon.com/dp/B01N361SZ9,4.8,1555,0.0,0.0,179,False,600
B08QD6PF1D,"40PCS L Bracket Corner Brace, Stainless Steel L Brackets for Shelves, Metal Corner Bracket, Small Right Angle Bracket for Wood Furniture Chair Drawer Cabinet with 80PCS Screws (0.79 x 0.79 inch)",https://m.media-amazon.com/images/I/61RfioK9w9L._AC_UL320_.jpg,https://www.amazon.com/dp/B08QD6PF1D,4.6,1755,6.97,8.97,211,False,0
B00LEA5EHO,Brother HL-L2320D Mono Laser Printer,https://m.media-amazon.com/images/I/71Sp3VaVfZL._AC_UL320_.jpg,https://www.amazon.com/dp/B00LEA5EHO,4.3,2054,0.0,0.0,72,False,0
B09KN8TBMF,"FLUESTON Toys LCD Writing Tablet Toddler,Toys for Boys Girls 3 4 5 6 7 8year,8.8 Inch Drawing Pad Toy Christmas Birthday Gifts for Kids,Drawing Tablet Doodle Board with Cute Dinosaur & Unicorn",https://m.media-amazon.com/images/I/81CtSzflw8L._AC_UL320_.jpg,https://www.amazon.com/dp/B09KN8TBMF,4.5,1854,14.99,0.0,270,False,200
B07XPB3Y5Q,"JOYIN 19Pcs Kids Tool Set, Pretend Play Toddler Tool Toys with Construction Worker Hat Costume & Electronic Toy Drill for Boy Girl Halloween Christmas Gift Birthday Dress Up Party",https://m.media-amazon.com/images/I/816W-FqgRtL._AC_UL320_.jpg,https://www.amazon.com/dp/B07XPB3Y5Q,4.5,1854,27.99,0.0,270,False,200
B00004SBCR,"CHANNELLOCK 424 Straight Jaw Tongue & Groove Pliers, 4.5-inch | 1/2-inch Jaw Capacity | 3 Adjustments | Forged High-Carbon U.S. Steel | 90° Teeth Grip in Both Directions | Made in USA, Polished Steel",https://m.media-amazon.com/images/I/71txViLKvZL._AC_UL320_.jpg,https://www.amazon.com/dp/B00004SBCR,4.7,1654,15.95,0.0,17,False,200
B07W5K43KW,KUKA Iridescent Glitter Chameleon Nail Flakes Set Chrome Nail Powder Mirror Mermaid Effect Set 6 Jars (Dark Chameleon),https://m.media-amazon.com/images/I/81PkGFo8KeL._AC_UL320_.jpg,https://www.amazon.com/dp/B07W5K43KW,4.7,1654,13.99,0.0,51,False,200
B07L37TD1H,LAURA GELLER NEW YORK Quench-n-Tint Hydrating Foundation - Light/Medium - Sheer to Light Buildable Coverage - Natural Glow Finish - Lightweight Formula with Hyaluronic Acid,https://m.media-amazon.com/images/I/61+tpbkOPAL._AC_UL320_.jpg,https://www.amazon.com/dp/B07L37TD1H,4.3,2054,33.9,0.0,48,False,900
B085WPF16J,24 ct. Confetti Crayons,https://m.media-amazon.com/images/I/918R6pr+bdL._AC_UL320_.jpg,https://www.amazon.com/dp/B085WPF16J,4.5,1854,0.0,0.0,219,False,50
B0BK8QY1JB,"Trucker Bluetooth Headsets, Wireless Headset with AI Environmental Noise Cancelling & Mute Microphone, Up to 30H Talk Time, 164ft Wireless Range, Bluetooth Over Ear Headphones for PC, Computer, Skype",https://m.media-amazon.com/images/I/71AN83r4VmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BK8QY1JB,4.1,2254,84.99,89.99,71,False,0
B09D3P941Z,"EKSA Noise Cancelling Trucker Bluetooth Headset with Microphone Wireless AI-Powered ENC Headphones, 99ft Long Range, 30H of Talk Time, All-Day Comfort On Ear Headsets Mute Button",https://m.media-amazon.com/images/I/71rafESnB-L._AC_UL320_.jpg,https://www.amazon.com/dp/B09D3P941Z,4.1,2254,78.99,0.0,72,False,0
B0748JVYYT,"LiteHistory Dimmable 4W 2200K Amber CA10 led Bulb E12 Candelabra led 250lm, Warm White, 40W Flame tip 6Pack",https://m.media-amazon.com/images/I/61cUoaQukQL._AC_UL320_.jpg,https://www.amazon.com/dp/B0748JVYYT,4.6,1754,21.99,0.0,206,False,0
B07SG87W12,"TUMAMA Baby Toys 0 3 6 to 12 Months,Soft Cloth Books for Babies, My First Soft Books Early Education Toys,Preschool Bath Toys,3 Pack",https://m.media-amazon.com/images/I/61bbopHUKRS._AC_UL320_.jpg,https://www.amazon.com/dp/B07SG87W12,4.6,1754,11.99,0.0,230,False,0
B07RNL6P72,"Lictin Temporary Glitter Tattoo Kit , 24 Colors Professional Glitter Tattoos for Kids ,Great Gifts for Girls Boys Birthday Party Summer Beach Festival and Halloween , Adults & Kids Glitter Make Up Kit with 117 Unique Stencils, 2 Glue, 5 Brushes",https://m.media-amazon.com/images/I/81bLSjlQnsL._AC_UL320_.jpg,https://www.amazon.com/dp/B07RNL6P72,4.6,1754,16.99,18.88,48,False,200
B08SLSPR3C,"WOOD CITY Stacking Toys for Toddlers 1-3, Montessori Shape Sorter Baby Toys 12-18 Months, Wooden Block Educational Puzzle Toys for Boys Girls 1 2 3 4 Year Old Preschool Learning Gifts",https://m.media-amazon.com/images/I/71keqYmZEoL._AC_UL320_.jpg,https://www.amazon.com/dp/B08SLSPR3C,4.4,1953,15.99,0.0,270,False,0
B07V9DY48Q,"WOOD CITY Wooden Montessori Sorting & Stacking Toys for Toddlers 1 2 3 Year Old, Educational Shape Color Recognition Puzzle Stacker, Development & Learning Toys Boys Girls",https://m.media-amazon.com/images/I/61+Q477A9NL._AC_UL320_.jpg,https://www.amazon.com/dp/B07V9DY48Q,4.4,1953,14.99,19.99,230,False,50
B086JF8KQY,PFKink 245XL Black Ink Cartridge Replacement for Canon PG-245 PG-245XL PG 245 245XL 245 XL PG-243 Used in Canon PIXMA MX492 MX490 MG2920 MG2420 MG2520,https://m.media-amazon.com/images/I/61id4iLYNdL._AC_UL320_.jpg,https://www.amazon.com/dp/B086JF8KQY,4.3,2053,34.99,0.0,72,False,50
B0BW8X93H3,Tevlaphee Steering Wheel Lock Seat Belt Lock Universal Anti Theft Car Device Car Lock Car Theft Prevention with 3 Keys for Car Security Fit Most Vehicles Truck SUV Van(Green),https://m.media-amazon.com/images/I/61OjHJb1rjL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BW8X93H3,4.5,1853,35.99,0.0,16,False,0
B092DWPHZV,"Tinkletots Montessori Preschool Busy Book for Toddlers, Montessori Toys for Toddlers, Autism Sensory Educational Toys, Preschool Learning, Kindergarten Learning Activities, Special Needs Toys",https://m.media-amazon.com/images/I/919g95z1KQL._AC_UL320_.jpg,https://www.amazon.com/dp/B092DWPHZV,4.8,1553,29.88,32.88,230,False,1000
B07ZKHWC2F,Cross Necklace 925 Sterling Silver Infinity Pendant Religious Jewelry Christian Baptism Gift,https://m.media-amazon.com/images/I/718TZ2HAGJL._AC_UL320_.jpg,https://www.amazon.com/dp/B07ZKHWC2F,4.6,1753,49.99,0.0,95,False,0
B081V35DTD,"NOVAL Pumice Stone for Feet Scrubber Dead Skin Disposable Foot Pumice Foot Callus Remover Pedicure Tools Purple Pumice Sponge Nail Salon Home Use,40 PCS",https://m.media-amazon.com/images/I/71LTK+qfhYL._AC_UL320_.jpg,https://www.amazon.com/dp/B081V35DTD,4.3,2053,9.99,11.99,51,False,800
B09887T6KW,"Vintage Bulb Electric Candle Warmer with Timer | White Plug in Fragrance Warmer for Scented Wax Melts, Cubes, Tarts | Air Freshener Set for Rustic Home Décor, Office, Gifts",https://m.media-amazon.com/images/I/8101MpJRv4L._AC_UL320_.jpg,https://www.amazon.com/dp/B09887T6KW,4.5,1853,12.99,29.99,165,False,200
B077ZQGPWY,"CZC AUTO Hitch Cargo Carrier Bag, 20 cu. ft Waterproof/Rainproof/Weatherproof Cargo Traveling Bag for Car Truck SUV Vans' Hitch Trays and Hitch Baskets, Safe Steady Durable Soft, Black",https://m.media-amazon.com/images/I/61ISsFjhWlL._AC_UL320_.jpg,https://www.amazon.com/dp/B077ZQGPWY,4.6,1753,39.99,65.99,24,False,100
B06XGYMDTC,Custom Accessories 92877 Matte Black Flaming Skull License Plate Frame,https://m.media-amazon.com/images/I/51qIvzar6hL._AC_UL320_.jpg,https://www.amazon.com/dp/B06XGYMDTC,4.6,1753,14.99,0.0,24,False,50
B07QWJS52H,"Belts for Men Big and Tall,Mens Belt Leather for Casual Jeans Dress Work All Size 28""-64"" Black Brown Width 1.45""",https://m.media-amazon.com/images/I/81K975W2RuL._AC_UL320_.jpg,https://www.amazon.com/dp/B07QWJS52H,4.5,1853,22.48,0.0,112,False,0
B0145V9U5K,"CNZ Submersible 12-LED Fountain Ring, No AC Adapter Included",https://m.media-amazon.com/images/I/61pepP457vL._AC_UL320_.jpg,https://www.amazon.com/dp/B0145V9U5K,4.4,1952,18.99,0.0,206,False,50
B07KGNKWBB,"Excel Life Adjustable Soundbar Wall Mount, Universal Sound Bar Bracket for Mounting Under TV, Compatible with SONOS Samsung LG VIZIO Bose ROKU Soundbar, Black",https://m.media-amazon.com/images/I/41p1fTKGjsL._AC_UL320_.jpg,https://www.amazon.com/dp/B07KGNKWBB,4.5,1852,19.99,0.0,69,False,0
B07K55F3YM,"CHARMING 10 Speeds Wired Powerful Handheld Electric Back Massager with Strong Vibration, Personal Therapy Massager for Sports Recovery, Muscle Aches, Body Pain (White)",https://m.media-amazon.com/images/I/41wO+gg72NL._AC_UL320_.jpg,https://www.amazon.com/dp/B07K55F3YM,4.0,2352,22.89,0.0,128,False,200
B00004SBD6,"Channellock 369 9.5-Inch Lineman's Pliers | Xtreme Leverage Technology (XLT) Requires Less Force to Cut than Other High-Leverage Models | Forged from High Carbon Steel | Made in the USA, Blue Handle",https://m.media-amazon.com/images/I/71lvcrxcKCL._AC_UL320_.jpg,https://www.amazon.com/dp/B00004SBD6,4.8,1552,33.9,36.9,17,False,50
B08CXHRHSH,Funsland Baby Stroller Toy and Car Seat Toy for Infant with Teether Hanging Rattle Toys Clip on Stroller Toy Soft Plush Baby Toys for Boys and Girls 3-12 Months,https://m.media-amazon.com/images/I/61MKC9agCnS._AC_UL320_.jpg,https://www.amazon.com/dp/B08CXHRHSH,4.8,1552,15.96,0.0,230,False,100
B07DWVK1M7,Myosotis510 Girls' Lace Princess Wedding Baptism Dress Long Sleeve Formal Party Wear for Toddler Baby Girl,https://m.media-amazon.com/images/I/617pTrTXEoL._MCnd_AC_UL320_.jpg,https://www.amazon.com/dp/B07DWVK1M7,4.5,1852,28.99,0.0,91,False,0
B07G5MH8G8,"Dove, silk glow nourishing body wash - 500 ml",https://m.media-amazon.com/images/I/41azV8D2dGS._AC_UL320_.jpg,https://www.amazon.com/dp/B07G5MH8G8,4.7,1652,19.97,0.0,49,False,200
B00EQZDMBO,"Dermend Moisturizing Bruise Cream, 4.5 Ounce (Pack of 1)",https://m.media-amazon.com/images/I/81vjAYWKqpL._AC_UL320_.jpg,https://www.amazon.com/dp/B00EQZDMBO,4.5,1852,33.9,0.0,49,False,100
B083WDS862,"Acrylic Kids Floating Shelves,Adhesive Stickers Window Clear Invisible Bookshelves,Nursery Deco Toy Storage Ledges Wall Drilling Organizer for Bathroom, Girl or Boy Bedroom 13.8"" (Clear 2 PCs Set)",https://m.media-amazon.com/images/I/51swsxY47BS._AC_UL320_.jpg,https://www.amazon.com/dp/B083WDS862,4.2,2152,12.99,19.99,165,False,800
B09QSQ3B68,"First Aid Beauty Hello FAB Coconut Skin Smoothie Priming Moisturizer, 2-in-1 Moisturizer and Makeup Primer 1.7 Oz.",https://m.media-amazon.com/images/I/512NsgCFbRL._AC_UL320_.jpg,https://www.amazon.com/dp/B09QSQ3B68,4.7,1652,29.73,0.0,48,False,600
B07Q75CFMT,"Highlighter Makeup Palette,Highlighter Palette Illuminator Powder Palette White Highlighter Baked Waterproof Long Lasting Brilliant Lighten Skin Color Face Contour Powder Makeup Highlighter",https://m.media-amazon.com/images/I/61qJMNS8XiL._AC_UL320_.jpg,https://www.amazon.com/dp/B07Q75CFMT,3.9,2452,6.97,0.0,48,False,200
B08FRF265S,"Hey-brother Multi-Level Cat Tree, Large Cat Tower with Bigger Hammock, 3 Cozy Perches, Scratching Posts, Stable for Kitten/Gig Cat Smoky Gray MPJ0026G",https://m.media-amazon.com/images/I/71JDMBcfbtS._AC_UL320_.jpg,https://www.amazon.com/dp/B08FRF265S,4.7,1652,94.99,0.0,179,False,100
B00ZRZTT3W,Star Fox Zero + Star Fox Guard - Nintendo Wii U,https://m.media-amazon.com/images/I/91W+PkALvbL._AC_UY218_.jpg,https://www.amazon.com/dp/B00ZRZTT3W,4.6,1752,35.95,37.95,252,False,0
B01N7D3FLT,"Sharp EL-244WB Business Calculator, White 2.125, 2.38 x 4.06 x 0.31 inches",https://m.media-amazon.com/images/I/81bxAoLKQmL._AC_UL320_.jpg,https://www.amazon.com/dp/B01N7D3FLT,4.6,1752,9.04,9.79,72,False,100
B0013NDVCM,"Maped Koopy Spring Scissors 5 Inch, Assorted Colors (037910)",https://m.media-amazon.com/images/I/61907b3+wKL._AC_UL320_.jpg,https://www.amazon.com/dp/B0013NDVCM,4.6,1752,9.0,0.0,219,False,100
B095GQ87QG,"Voxelab Aquila X2 3D Printer with Full Alloy Frame, Removable Build Surface Plate, Fully Open Source, Resume Printing, Filaments Detection and Auto Filaments Feed/Return Function",https://m.media-amazon.com/images/I/61G+RDjxh1L._AC_UL320_.jpg,https://www.amazon.com/dp/B095GQ87QG,4.2,2151,149.0,239.0,157,False,0
B078B2N5SG,Bloodstained: Ritual of the Night - PlayStation 4,https://m.media-amazon.com/images/I/71WhFY3C2HL._AC_UY218_.jpg,https://www.amazon.com/dp/B078B2N5SG,4.7,1651,16.15,29.99,253,False,50
B07QCHRVLK,Myosotis510 Girls' Lace Princess Wedding Baptism Dress Long Sleeve Formal Party Wear for Toddler Baby Girl,https://m.media-amazon.com/images/I/617pTrTXEoL._MCnd_AC_UL320_.jpg,https://www.amazon.com/dp/B07QCHRVLK,4.5,1851,27.99,0.0,91,False,0
B07L4N6KX5,Jasonwell Giant Inflatable Flamingo Pool Float with Fast Valves Summer Beach Swimming Pool Floatie Lounge Floating Raft Party Decorations Toys for Adults Kids,https://m.media-amazon.com/images/I/51KA8AE4S8L._AC_UL320_.jpg,https://www.amazon.com/dp/B07L4N6KX5,4.2,2151,27.99,31.99,228,False,300
B0825T5NVQ,"SKOLOO Over The Door Hook White, Door Coat Rack for Entryway, Over Door Towel Hook for Bathroom, Stainless Steel Door Coat Hook for Hanging Backpack, Jacket, Robes, Purse",https://m.media-amazon.com/images/I/71-yed7DCUL._AC_UL320_.jpg,https://www.amazon.com/dp/B0825T5NVQ,4.5,1851,16.99,19.99,141,False,400
B09SK8FD5V,"Sunlite 01059 7C7 Incandescent Bulb, 7 Watt, Candelabra E12 Base, C7 Small Night Light, Colored Bulb, White, 12 Count",https://m.media-amazon.com/images/I/71E2B3h6LqL._AC_UL320_.jpg,https://www.amazon.com/dp/B09SK8FD5V,4.6,1751,9.99,0.0,206,False,0
B07L19LZQR,"Calm Massage Oil with Lavender & Chamomile Essential Oils to Relax Sore Muscles - for Massage Therapy & Home use – with Coconut, Grapeseed & Jojoba Oils for Smooth Skin– Brookethorne Naturals - 8oz",https://m.media-amazon.com/images/I/81kR9i11DxL._AC_UL320_.jpg,https://www.amazon.com/dp/B07L19LZQR,4.6,1751,16.99,0.0,128,False,200
B00BZQQTPS,"Genuine Dodge RAM Accessories 82208454AB Hitch Receiver Plug with RAM's Head Logo, 2 inch",https://m.media-amazon.com/images/I/81iw4CkXJWL._AC_UL320_.jpg,https://www.amazon.com/dp/B00BZQQTPS,4.8,1551,21.5,22.88,24,False,50
B0037MGBPQ,"Standard Process Ligaplex II - Whole Food RNA Supplement and Manganese Supplement, Bone Support, Bone Health and Bone Strength with Phosphorus, Calcium Lactate, Beet Root, and More - 150 Capsules",https://m.media-amazon.com/images/I/612zaOi79IL._AC_UL320_.jpg,https://www.amazon.com/dp/B0037MGBPQ,4.6,1751,42.16,0.0,132,False,2000
